# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
SNG01681.json	2	I will be departing from meze bar restaurant.	Where are you departing from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	meze bar restaurant	eraina	06:45	none	none	none	none	none	none
SNG01681.json	3	Thank you for your help!	Booking completed! Booked car type : grey volvo Contact number : 07740734110	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	meze bar restaurant	eraina	06:45	none	none	none	none	none	none
SNG01681.json	4	No, that's all thank you	You are welcome. May I help you with any other bookings?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	meze bar restaurant	eraina	06:45	none	none	none	none	none	none
SNG1259.json	0	I need a taxi from great saint Mary's church to cocum at 04:15 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	great saint mary's church	cocum	04:15	none	none	none	none	none	none
SNG1259.json	1	Thank you. That is all i needed. 	Your car is a grey ford, contact number is 07864543066. 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	great saint mary's church	cocum	04:15	none	none	none	none	none	none
SNG02217.json	0	Book a taxi		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02217.json	1	I want to be picked up from allenbell after 16:45 and taken to mumford theatre	Okay. I will need your departure site, destination, and a time please.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	allenbell	mumford theatre	16:45	none	none	none	none	none	none
SNG02217.json	2	As long as I am picked up after 16:45 I will have plenty of time to arrive.	Do you need to arrive by a certain time?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	allenbell	mumford theatre	16:45	none	none	none	none	none	none
SNG01642.json	0	I need a 16:30 taxi. 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:30	none	none	none	none	none	none
SNG01642.json	1	Yes, I will be leaving at 16:30 from Bedouin.	I'd be happy to help with your request, will you be leaving at 16:30 and what is your departure site?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	bedouin	none	16:30	none	none	none	none	none	none
SNG01642.json	2	I am going to london liverpool street train station.	Great. And what is your destination?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	bedouin	london liverpool street train station	16:30	none	none	none	none	none	none
SNG01642.json	3	Thank you very much.	I have booked your taxi	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	bedouin	london liverpool street train station	16:30	none	none	none	none	none	none
SNG01642.json	4	Yes, please. I need it in case there is a problem.	A grey toyota will be picking you up. Do you also need the contact number?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	bedouin	london liverpool street train station	16:30	none	none	none	none	none	none
SNG01642.json	5	No thank you.	No problem.The contact number is 07357977369. Can I help with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	bedouin	london liverpool street train station	16:30	none	none	none	none	none	none
SNG0009.json	0	I'd like to book a taxi. I need it to arrive by 14:15 and my destination is Cambridge Lodge Restaurant.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:15	none	cambridge lodge restaurant	none	none	none	none	none	none	none
SNG0009.json	1	I will be departing from Jesus Green Outdoor Pool.	Thank you, but before I can create your booking I need to know where you'll be departing from.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:15	jesus green outdoor pool	cambridge lodge restaurant	none	none	none	none	none	none	none
SNG0009.json	2	What type of car is it? And is there a contact number?	Your booking was successful. Your car is a red honda and its contact number is 07924138056. Can I assist you with anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:15	jesus green outdoor pool	cambridge lodge restaurant	none	none	none	none	none	none	none
SNG0009.json	3	than you very much. that is all i need today.	Yes, I can repeat it. A Red Honda car and the contact info is 07924138056. Can I help you with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:15	jesus green outdoor pool	cambridge lodge restaurant	none	none	none	none	none	none	none
SNG02218.json	0	I need a 04:00 taxi at the Cambridge Lodge Restaurant.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge lodge restaurant	04:00	none	none	none	none	none	none
SNG02218.json	1	I'm leaving from birmingham new street train station.	Where will you leave from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	birmingham new street train station	cambridge lodge restaurant	04:00	none	none	none	none	none	none
SNG02218.json	2	That is all I need, thank you!	Booking completed! Booked car type : red lexus Contact number : 07427709999 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	birmingham new street train station	cambridge lodge restaurant	04:00	none	none	none	none	none	none
SNG02167.json	0	I need a taxi today after 05:45		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	05:45	none	none	none	none	none	none
SNG02167.json	1	I'll need to be picked up at holy trinity church, heading to byard art.	Okay. Where do you want to leave from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	holy trinity church	byard art	05:45	none	none	none	none	none	none
SNG02167.json	2	Great. Thank you!	I have you all booked. Red Tesla, 746155219. 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	holy trinity church	byard art	05:45	none	none	none	none	none	none
SNG02167.json	3	Nope, that should do it.Thanks for your assistance!	Can I help with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	holy trinity church	byard art	05:45	none	none	none	none	none	none
SNG01882.json	0	I need a taxi to take me to the cambridge punter please		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	02:00	ask	the cambridge punter	none	none	none	none	none	none	none
SNG01882.json	1	I think you're mistaken. I need a taxi going to cambridge punter	I need a cab to take me to the cambridge punter with an arrival time of 02:00	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	02:00	ask	the cambridge punter	none	none	none	none	none	none	none
SNG1352.json	0	I need to book a taxi after 20:30. I need to go from ali baba to pipasha restaurant. Also I'll need the contact number and car type.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	ali baba	pipasha restaurant	20:30	none	none	none	none	none	none
SNG1352.json	1	No that will be all! Thank you!	Your taxi is booked. Please be on the lookout for a black volvo and the contact number is 07827592182. Is there anything else i can help with?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	ali baba	pipasha restaurant	20:30	none	none	none	none	none	none
SNG01945.json	0	I'll need a taxi to pick me up today after 02:45		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	02:45	none	none	none	none	none	none
SNG01945.json	1	I'm departing from nusha and I want to go to pizza hut city centre.	Certainly. Can you tell me your departure and destination locations?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	nusha	pizza hut city centre	02:45	none	none	none	none	none	none
SNG01945.json	2	Thank you so much, you've been very helpful.	You're all set! Booked car type : yellow tesla Contact number : 07359534792 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	nusha	pizza hut city centre	02:45	none	none	none	none	none	none
SNG01945.json	3	Thats perfect that you for your help	We are glad to help. Do you need any further assistance?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	nusha	pizza hut city centre	02:45	none	none	none	none	none	none
SNG1251.json	0	i want to book a taxi. 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1251.json	1	I need to go from rajmahal to queen's college at 1:30, please.	Ok, where are you leaving from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	rajmahal	queens' college	01:30	none	none	none	none	none	none
SNG1251.json	2	Thanks that's all. Have a good one.	I have booked you a car. It will be a white Skoda. The contact number is 07861610827. May I assist you with something else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	rajmahal	queens' college	01:30	none	none	none	none	none	none
SNG01507.json	0	I need a taxi to pick me up at The Good Luck Chinese Food Takeaway to take me to Alpha-Milton Guest House.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the good luck chinese food takeaway	alpha-milton guest house	none	none	none	none	none	none	none
SNG01507.json	1	I will need to be there by 18:15 please.	Of course; can you tell me what time you need to leave or arrive by?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	18:15	the good luck chinese food takeaway	alpha-milton guest house	none	none	none	none	none	none	none
SNG02147.json	0	I need to book a taxi from the junction and I need to arrive by 04:00.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	04:00	the junction	none	none	none	none	none	none	none	none
SNG02147.json	1	I need picked up at the junction, I will be going to regency gallery.	Sure! Where are you coming from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	04:00	the junction	regency gallery	none	none	none	none	none	none	none
SNG01294.json	0	I need to book a taxi to take me from Mumford Theatre to go to Darry's Cookhouse and Wine Shop.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mumford theatre	darrys cookhouse and wine shop	none	none	none	none	none	none	none
SNG01294.json	1	I need to get there by 24:45.	Ok, what time do you want to leave?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	24:45	mumford theatre	darrys cookhouse and wine shop	none	none	none	none	none	none	none
SNG01294.json	2	That was everything. Thanks!!	Your booking is complte, a grey lexus will pick you up. The contact number is 07486674737. Do you need any further assistance?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	24:45	mumford theatre	darrys cookhouse and wine shop	none	none	none	none	none	none	none
SNG1170.json	0	 i want to book a taxi.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1170.json	1	The destination is the museum of classical archaeology. 	Okay. Where is the destination?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	museum of classical archaeology	none	none	none	none	none	none	none
SNG1170.json	2	I want to leave after 10:15	When would you like to leave or arrive by?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	museum of classical archaeology	10:15	none	none	none	none	none	none
SNG1170.json	3	I need to depart from Curry King, please. Can I have the car type and contact number as well?	Where would you like to be picked up from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	curry king	museum of classical archaeology	10:15	none	none	none	none	none	none
SNG1170.json	4	No thank you, that's all I need for now!	A red BMW will pick you up, and the contact number is 07641445161. Can I help you with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	curry king	museum of classical archaeology	10:15	none	none	none	none	none	none
SNG01573.json	0	I want to book a taxi to williams art and antiques from pembroke college.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	pembroke college	williams art and antiques	none	none	none	none	none	none	none
SNG01573.json	1	I would like to arrive at Williams Art and Antiques at one thirty p.m.	Sure! when would you like to arrive?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	01:30	pembroke college	williams art and antiques	none	none	none	none	none	none	none
SNG01573.json	2	I need the contact number and the type of car please. 	Okay I completed a booking for you	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	01:30	pembroke college	williams art and antiques	none	none	none	none	none	none	none
SNG01573.json	3	That's wonderful. And the taxi will arrive by 15:30, right? 	A yellow volkswagen is booked for you. The contact number is 07206167165.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	15:30	pembroke college	williams art and antiques	none	none	none	none	none	none	none
SNG01573.json	4	Thank you! 	Booking completed and corrected. You will get to williams art and antiques by 15:30. Booked car type : red tesla Contact number : 07554978717 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	15:30	pembroke college	williams art and antiques	none	none	none	none	none	none	none
SNG02069.json	0	I am in need of a taxi to the cambridge punter please		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the cambridge punter	none	none	none	none	none	none	none
SNG02069.json	1	I will be leaving from Magdalene college.	I'd be happy to help, where will you be leaving from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	magdalene college	the cambridge punter	none	none	none	none	none	none	none
SNG02069.json	2	I want to leave after 16:45.	What time do you want to leave or arrive by?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	magdalene college	the cambridge punter	16:45	none	none	none	none	none	none
SNG02069.json	3	Great, thanks for your help.	Booking completed! Booked car type : yellow lexus Contact number : 07556697926 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	magdalene college	the cambridge punter	16:45	none	none	none	none	none	none
SNG02069.json	4	No I am actually all set now thanks though	You're welcome! Is there anything else I can help you with?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	magdalene college	the cambridge punter	16:45	none	none	none	none	none	none
SNG01771.json	0	I need a taxi to the arbury lodge guesthouse.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	arbury lodge guesthouse	none	none	none	none	none	none	none
SNG01771.json	1	I will be leaving from grafton.	Ok. I can help you with that. Where will you be leaving from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	grafton hotel restaurant	arbury lodge guesthouse	none	none	none	none	none	none	none
SNG01771.json	2	I'd like to arrive by 07:00.	Sure! when would you like to arrive?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	07:00	grafton hotel restaurant	arbury lodge guesthouse	none	none	none	none	none	none	none
SNG01771.json	3	Did I say arrive by 7:00? Sorry, I meant to say leave the restaurant after 04:15.	Great! I was able to book a car for you at 7:00/	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	04:15	grafton hotel restaurant	arbury lodge guesthouse	none	none	none	none	none	none	none
SNG01771.json	4	Alright. What is the contact number?	Okay you've been rebooked into a grey toyota.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	04:15	grafton hotel restaurant	arbury lodge guesthouse	none	none	none	none	none	none	none
SNG01771.json	5	That's all I need help with right now. Thank you!	The contact number is 07421146417. Do you need help with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	04:15	grafton hotel restaurant	arbury lodge guesthouse	none	none	none	none	none	none	none
SNG02134.json	0	I need a taxi to leave after 03:00		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	03:00	none	none	none	none	none	none
SNG02134.json	1	I'm departing from anatolia.	What is your departure site?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	anatolia	none	03:00	none	none	none	none	none	none
SNG02134.json	2	I need to get to the Cambridge Corn Exchange.	I'd be happy to book that for you, what is your destination?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	anatolia	the cambridge corn exchange	03:00	none	none	none	none	none	none
SNG02134.json	3	Thank you so much.	Booking completed! Booked car type : black volvo Contact number : 07025112262	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	anatolia	the cambridge corn exchange	03:00	none	none	none	none	none	none
SNG01660.json	0	Please book a taxi for me		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01660.json	1	I want to arrive by 19:00	Sure! when would you like to arrive?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	none	none	none	none	none	none	none	none	none
SNG01660.json	2	I am leaving from the Alpha-Milton Guest House.	I can definitely help! Where are you departing from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	alpha-milton guest house	none	none	none	none	none	none	none	none
SNG01660.json	3	I am eager to visit cambridge university botanic gardens.	Where will the taxi be taking you tonight?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	alpha-milton guest house	cambridge university botanic gardens	none	none	none	none	none	none	none
SNG01660.json	4	What time will the taxi be arriving at the Alpha-Milton?	Ok, I've booked your taxi. It will be a grey lexus, contact number 07229148300	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	alpha-milton guest house	cambridge university botanic gardens	none	none	none	none	none	none	none
SNG01660.json	5	That is all I need. Goodbye.	You should contact the taxi for an approximate time.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	alpha-milton guest house	cambridge university botanic gardens	none	none	none	none	none	none	none
SNG01199.json	0	I would like to book a taxi from the hamilton lodge to restaurant one seven.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	hamilton lodge	restaurant one seven	none	none	none	none	none	none	none
SNG01199.json	1	I'd like to arrive by 21:30.	Ok, what time do you want to leave.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	21:30	hamilton lodge	restaurant one seven	none	none	none	none	none	none	none
SNG01199.json	2	Thank you for your help, goodbye!	Booking completed! Anything else I can help with today? Booked car type : grey volkswagen Contact number : 07966585521 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	21:30	hamilton lodge	restaurant one seven	none	none	none	none	none	none	none
SNG01476.json	0	I want help booking a taxi		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01476.json	1	I am going to the Cambridge county fair next to the city tourist museum.	Okay, what is your destination?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge county fair next to the city tourist museum	none	none	none	none	none	none	none
SNG01476.json	2	I want to leave after 16:45	And when would you like to leave?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge county fair next to the city tourist museum	16:45	none	none	none	none	none	none
SNG01476.json	3	Leaving from travelers rest	And where will you be leaving from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	travellers rest	cambridge county fair next to the city tourist museum	16:45	none	none	none	none	none	none
SNG01476.json	4	Perfect! Thank you so much for all of your help.	Booking completed! Booked car type : white ford Contact number : 07267142867	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	travellers rest	cambridge county fair next to the city tourist museum	16:45	none	none	none	none	none	none
SNG0003.json	0	Hi, can you help me book a taxi to go from Jinling Noodle Bar over to Tenpin? 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	jinling noodle bar	tenpin	none	none	none	none	none	none	none
SNG0003.json	1	I would like the taxi to arrive in Tenpin by 21:45.	I'd be happy to help you, when would you like to arrive at tenpin?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	21:45	jinling noodle bar	tenpin	none	none	none	none	none	none	none
SNG0003.json	2	No, that's all I needed. Goodbye!	Booking completed. Please look out for a grey BMW! Contact number is 07914917823. Is there anything else I can help with?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	21:45	jinling noodle bar	tenpin	none	none	none	none	none	none	none
SNG1370.json	0	 i want to book a taxi. The taxi should leave after 21:15 and should depart from backstreet bistro.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	backstreet bistro	none	21:15	none	none	none	none	none	none
SNG1370.json	1	I want to go to the cambridge punter.	Where is the destination?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	backstreet bistro	the cambridge punter	21:15	none	none	none	none	none	none
SNG1370.json	2	thats is it for today, thanks	Your booking is completed. A yellow Toyota will pick you up at 21:15. The contact number is 07441929231. Can I help you with anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	backstreet bistro	the cambridge punter	21:15	none	none	none	none	none	none
SNG0050.json	0	I need to book a taxi departing from clown's cafe that should arrive by 23:00.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	23:00	clowns cafe	none	none	none	none	none	none	none	none
SNG0050.json	1	I need to go to the hotpot.	And where do you need the taxi to take you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	23:00	clowns cafe	the hotpot	none	none	none	none	none	none	none
SNG0050.json	2	Yes, may I also have the contact number for they yellow BMW?	Okay. I have a yellow BMW available. Would you like to book that?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	23:00	clowns cafe	the hotpot	none	none	none	none	none	none	none
SNG0050.json	3	No, you've already helped me with all I need at this time. Thank you!	Sure. It is 07635951153. Can I help you with a hotel room perhaps?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	23:00	clowns cafe	the hotpot	none	none	none	none	none	none	none
SNG0050.json	4	Nope I'm done.	Sounds good, let me know if you need anything else.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	23:00	clowns cafe	the hotpot	none	none	none	none	none	none	none
SNG01861.json	0	I need to book a 12:15 taxi at Charlie Chan. 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	charlie chan	none	12:15	none	none	none	none	none	none
SNG01861.json	1	I will be going to cotto.	Of course. I just need to know your destination.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	charlie chan	cotto	12:15	none	none	none	none	none	none
SNG01861.json	2	Thank you very much! 	A black Audi will pick you up at Charlie Chan to leave at 12:15 and get you over to Cotto. Their contact # is: 07928872088	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	charlie chan	cotto	12:15	none	none	none	none	none	none
SNG01861.json	3	That is all, thanks so much!	You're quite welcome. Can I assist you with anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	charlie chan	cotto	12:15	none	none	none	none	none	none
SNG0070.json	0	I want to book a taxi from cambridge artworks. I need to leave after 18:00.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge artworks	none	18:00	none	none	none	none	none	none
SNG0070.json	1	I need to go to Lynne Strover Gallery, please.	Hello! Where is the destination?	none	lynne strover gallery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge artworks	lynne strover gallery	18:00	none	none	none	none	none	none
SNG0070.json	2	Yes please give me the contact number	You are set up to be picked up by a black Lexus. Do you want the contact number?	none	lynne strover gallery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge artworks	lynne strover gallery	18:00	none	none	none	none	none	none
SNG0070.json	3	No, that's all I need today. Thanks for your help. Bye!	Of course. Contact number is 07620354027. Do you need anything else?	none	lynne strover gallery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge artworks	lynne strover gallery	18:00	none	none	none	none	none	none
SNG0027.json	0	I would like to book a taxi departing from Panahar.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	panahar	none	none	none	none	none	none	none	none
SNG0027.json	1	Yes I'd need to arrive by 3:00 at cambridge arts theatre. 	Could you tell me when you would like to depart and when you would like to arrive?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	03:00	panahar	cambridge arts theatre	none	none	none	none	panahar	none	none
SNG0027.json	2	When should I expect it?	That booking has been completed. Your reservation number is 07869081756 and you will be picked up by a blue audi. Can I help with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	03:00	panahar	cambridge arts theatre	none	none	none	none	panahar	none	none
SNG0027.json	3	Good, good, that'll be all. Thank You.	I can't tell the exact arrival time, but expect it a little before 3. It will get you to the theatre by 3. 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	03:00	panahar	cambridge arts theatre	none	none	none	none	panahar	none	none
SNG0072.json	0	Hiya, I need a taxi to get me to la margherita.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	la margherita	none	none	none	none	none	none	none
SNG0072.json	1	jesus green outdoor pool and i want to leave after 23:00	Not a problem. Can you please let me know where you will be picked up and what time you would like to leave or arrive?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	jesus green outdoor pool	la margherita	23:00	none	none	none	none	none	none
